"target_end_date","location","target","observation"
2025-04-12,"harford","Flu ED visits pct",0.64
2025-04-12,"montgomery","Flu ED visits pct",2.17
2025-04-12,"lynn","Flu ED visits pct",1.34
2025-04-12,"springfield","Flu ED visits pct",1.25
2025-04-12,"boston","Flu ED visits pct",1.12
2025-04-12,"minnesota","Flu ED visits pct",0.68
2025-04-12,"duluth","Flu ED visits pct",0.53
2025-04-12,"st-paul","Flu ED visits pct",0.74
2025-04-12,"rochester","Flu ED visits pct",0.82
2025-04-12,"minneapolis","Flu ED visits pct",0.68
2025-04-12,"st-cloud","Flu ED visits pct",0.48
2025-04-12,"charleston","Flu ED visits pct",0.35
2025-04-12,"florence","Flu ED visits pct",0.57
2025-04-12,"columbia","Flu ED visits pct",0.35
2025-04-12,"rock-hill","Flu ED visits pct",0.31
2025-04-12,"san-antonio","Flu ED visits pct",0.4
2025-04-12,"el-paso","Flu ED visits pct",1.71
2025-04-12,"dallas","Flu ED visits pct",0.56
2025-04-12,"houston","Flu ED visits pct",0.83
2025-04-12,"beaumont","Flu ED visits pct",1.24
2025-04-12,"austin","Flu ED visits pct",0.6
2025-04-12,"provo","Flu ED visits pct",0.47
2025-04-12,"salt-lake-city","Flu ED visits pct",0.97
2025-04-12,"virginia","Flu ED visits pct",1.29
2025-04-12,"roanoke","Flu ED visits pct",0.74
2025-04-19,"denver","Flu ED visits pct",0.42
2025-04-19,"larimer","Flu ED visits pct",0.82
2025-04-19,"mesa","Flu ED visits pct",0.3
2025-04-19,"weld","Flu ED visits pct",0.7
2025-04-19,"georgia","Flu ED visits pct",0.29
2025-04-19,"floyd","Flu ED visits pct",0.07
2025-04-19,"savannah","Flu ED visits pct",0.15
2025-04-19,"south-augusta","Flu ED visits pct",0.4
2025-04-19,"macon","Flu ED visits pct",0.08
2025-04-19,"hall","Flu ED visits pct",0.48
2025-04-19,"henry","Flu ED visits pct",0.23
2025-04-19,"la-grange","Flu ED visits pct",0.42
2025-04-19,"athens","Flu ED visits pct",0.53
2025-04-19,"columbus","Flu ED visits pct",0.52
2025-04-19,"maryland","Flu ED visits pct",1.59
2025-04-19,"baltimore","Flu ED visits pct",1.59
2025-04-19,"harford","Flu ED visits pct",0.99
2025-04-19,"montgomery","Flu ED visits pct",1.68
2025-04-19,"boston","Flu ED visits pct",1.01
2025-04-19,"worcester","Flu ED visits pct",0.96
2025-04-19,"minneapolis","Flu ED visits pct",0.63
2025-04-19,"duluth","Flu ED visits pct",0.27
2025-04-19,"st-paul","Flu ED visits pct",0.68
2025-04-19,"rochester","Flu ED visits pct",0.48
2025-04-19,"florence","Flu ED visits pct",0.37
2025-04-19,"columbia","Flu ED visits pct",0.32
2025-04-19,"horry","Flu ED visits pct",0.4
2025-04-19,"san-antonio","Flu ED visits pct",0.48
2025-04-19,"houston","Flu ED visits pct",0.8
2025-04-19,"el-paso","Flu ED visits pct",1.44
2025-04-19,"dallas","Flu ED visits pct",0.41
2025-04-19,"beaumont","Flu ED visits pct",0.84
2025-04-19,"ogden","Flu ED visits pct",0.75
2025-04-19,"provo","Flu ED visits pct",0.32
2025-04-19,"salt-lake-city","Flu ED visits pct",0.59
2025-04-19,"virginia","Flu ED visits pct",1.02
2025-04-19,"roanoke","Flu ED visits pct",0.61
2025-04-26,"denver","Flu ED visits pct",0.5
2025-04-26,"colorado","Flu ED visits pct",0.49
2025-04-26,"mesa","Flu ED visits pct",0.3
2025-04-26,"colorado-springs","Flu ED visits pct",0.38
2025-04-26,"hall","Flu ED visits pct",0.5
2025-04-26,"macon","Flu ED visits pct",0.19
2025-04-26,"savannah","Flu ED visits pct",0.13
2025-04-26,"south-augusta","Flu ED visits pct",0.23
2025-04-26,"cherokee","Flu ED visits pct",0.33
2025-04-26,"la-grange","Flu ED visits pct",0.19
2025-04-26,"henry","Flu ED visits pct",0.22
2025-04-26,"columbus","Flu ED visits pct",0.16
2025-04-26,"indianapolis","Flu ED visits pct",0.2
2025-04-26,"maine","Flu ED visits pct",1.12
2025-04-26,"portland","Flu ED visits pct",1.21
2025-04-26,"maryland","Flu ED visits pct",1.03
2025-04-26,"massachusetts","Flu ED visits pct",0.73
2025-04-26,"minnesota","Flu ED visits pct",0.53
2025-04-26,"minneapolis","Flu ED visits pct",0.59
2025-04-26,"rochester","Flu ED visits pct",0.75
2025-04-26,"duluth","Flu ED visits pct",0.37
2025-04-26,"st-cloud","Flu ED visits pct",0.54
2025-04-26,"st-paul","Flu ED visits pct",0.55
2025-04-26,"rock-hill","Flu ED visits pct",0.28
2025-04-26,"charleston","Flu ED visits pct",0.15
2025-04-26,"columbia","Flu ED visits pct",0.28
2025-04-26,"florence","Flu ED visits pct",0.09
2025-04-26,"greenville","Flu ED visits pct",0.34
2025-04-26,"san-antonio","Flu ED visits pct",0.3
2025-04-26,"dallas","Flu ED visits pct",0.4
2025-04-26,"houston","Flu ED visits pct",0.63
2025-04-26,"austin","Flu ED visits pct",0.46
2025-04-26,"beaumont","Flu ED visits pct",0.75
2025-04-26,"provo","Flu ED visits pct",0.29
2025-04-26,"ogden","Flu ED visits pct",0.75
2025-04-26,"salt-lake-city","Flu ED visits pct",0.44
2025-04-26,"roanoke","Flu ED visits pct",0.57
2025-05-03,"boulder","Flu ED visits pct",0.65
2025-05-03,"denver","Flu ED visits pct",0.37
2025-05-03,"mesa","Flu ED visits pct",0.49
2025-05-03,"hall","Flu ED visits pct",0.42
2025-05-03,"athens","Flu ED visits pct",0.23
2025-05-03,"savannah","Flu ED visits pct",0.13
2025-05-03,"marietta","Flu ED visits pct",0.19
2025-05-03,"south-augusta","Flu ED visits pct",0.24
2025-05-03,"macon","Flu ED visits pct",0.17
2025-05-03,"cherokee","Flu ED visits pct",0.18
2025-05-03,"henry","Flu ED visits pct",0.17
2025-05-03,"columbus","Flu ED visits pct",0.16
2025-05-03,"la-grange","Flu ED visits pct",0.12
2025-05-03,"portland","Flu ED visits pct",0.59
2025-05-03,"baltimore","Flu ED visits pct",0.48
2025-05-03,"frederick","Flu ED visits pct",0.45
2025-05-03,"montgomery","Flu ED visits pct",0.71
2025-05-03,"boston","Flu ED visits pct",0.47
2025-05-03,"pittsfield","Flu ED visits pct",0.38
2025-05-03,"minneapolis","Flu ED visits pct",0.54
2025-05-03,"st-paul","Flu ED visits pct",0.63
2025-05-03,"duluth","Flu ED visits pct",0.33
2025-05-03,"charleston","Flu ED visits pct",0.11
2025-05-03,"columbia","Flu ED visits pct",0.24
2025-05-03,"horry","Flu ED visits pct",0.41
2025-05-03,"florence","Flu ED visits pct",0.18
2025-05-03,"houston","Flu ED visits pct",0.51
2025-05-03,"austin","Flu ED visits pct",0.37
2025-05-03,"el-paso","Flu ED visits pct",0.98
2025-05-03,"dallas","Flu ED visits pct",0.3
2025-05-03,"san-antonio","Flu ED visits pct",0.28
2025-05-03,"provo","Flu ED visits pct",0.37
2025-05-03,"salt-lake-city","Flu ED visits pct",0.35
2025-05-03,"virginia","Flu ED visits pct",0.52
2025-05-03,"roanoke","Flu ED visits pct",0.3
2025-05-10,"colorado","Flu ED visits pct",0.49
2025-05-10,"mesa","Flu ED visits pct",0.25
2025-05-10,"denver","Flu ED visits pct",0.53
2025-05-10,"larimer","Flu ED visits pct",0.78
2025-05-10,"weld","Flu ED visits pct",0.38
2025-05-10,"georgia","Flu ED visits pct",0.18
2025-05-10,"cherokee","Flu ED visits pct",0.21
2025-05-10,"marietta","Flu ED visits pct",0.21
2025-05-10,"hall","Flu ED visits pct",0.08
2025-05-10,"columbus","Flu ED visits pct",0.2
2025-05-10,"henry","Flu ED visits pct",0.19
2025-05-10,"athens","Flu ED visits pct",0.25
2025-05-10,"south-augusta","Flu ED visits pct",0.24
2025-05-10,"macon","Flu ED visits pct",0.19
2025-05-10,"indianapolis","Flu ED visits pct",0.09
2025-05-10,"portland","Flu ED visits pct",0.33
2025-05-10,"bangor","Flu ED visits pct",0.28
2025-05-10,"boston","Flu ED visits pct",0.26
2025-05-10,"worcester","Flu ED visits pct",0.45
2025-05-10,"minneapolis","Flu ED visits pct",0.33
2025-05-10,"duluth","Flu ED visits pct",0.15
2025-05-10,"rochester","Flu ED visits pct",0.34
2025-05-10,"st-cloud","Flu ED visits pct",0.11
2025-05-10,"st-paul","Flu ED visits pct",0.25
2025-05-10,"greenville","Flu ED visits pct",0.27
2025-05-10,"charleston","Flu ED visits pct",0.28
2025-05-10,"rock-hill","Flu ED visits pct",0.11
2025-05-10,"florence","Flu ED visits pct",0.12
2025-05-10,"horry","Flu ED visits pct",0.19
2025-05-10,"san-antonio","Flu ED visits pct",0.26
2025-05-10,"dallas","Flu ED visits pct",0.32
2025-05-10,"houston","Flu ED visits pct",0.52
2025-05-10,"el-paso","Flu ED visits pct",1.15
2025-05-10,"beaumont","Flu ED visits pct",0.46
2025-05-10,"salt-lake-city","Flu ED visits pct",0.32
2025-05-10,"provo","Flu ED visits pct",0.24
2025-05-10,"roanoke","Flu ED visits pct",0.2
2025-05-17,"boulder","Flu ED visits pct",0.23
2025-05-17,"colorado-springs","Flu ED visits pct",0.31
2025-05-17,"weld","Flu ED visits pct",0.45
2025-05-17,"georgia","Flu ED visits pct",0.16
2025-05-17,"hall","Flu ED visits pct",0
2025-05-17,"floyd","Flu ED visits pct",0.1
2025-05-17,"macon","Flu ED visits pct",0.13
2025-05-17,"columbus","Flu ED visits pct",0.16
2025-05-17,"cherokee","Flu ED visits pct",0.27
2025-05-17,"marietta","Flu ED visits pct",0.11
2025-05-17,"south-augusta","Flu ED visits pct",0.15
2025-05-17,"henry","Flu ED visits pct",0.26
2025-05-17,"la-grange","Flu ED visits pct",0.08
2025-05-17,"portland","Flu ED visits pct",0.15
2025-05-17,"bangor","Flu ED visits pct",0.14
2025-05-17,"baltimore","Flu ED visits pct",0.24
2025-05-17,"montgomery","Flu ED visits pct",0.21
2025-05-17,"massachusetts","Flu ED visits pct",0.22
2025-05-17,"worcester","Flu ED visits pct",0.23
2025-05-17,"boston","Flu ED visits pct",0.25
2025-05-17,"minnesota","Flu ED visits pct",0.23
2025-05-17,"duluth","Flu ED visits pct",0.12
2025-05-17,"rochester","Flu ED visits pct",0.23
2025-05-17,"st-cloud","Flu ED visits pct",0.16
2025-05-17,"minneapolis","Flu ED visits pct",0.23
2025-05-17,"south-carolina","Flu ED visits pct",0.23
2025-05-17,"greenville","Flu ED visits pct",0.12
2025-05-17,"charleston","Flu ED visits pct",0.23
2025-05-17,"columbia","Flu ED visits pct",0.35
2025-05-17,"florence","Flu ED visits pct",0.22
2025-05-17,"horry","Flu ED visits pct",0.19
2025-05-17,"san-antonio","Flu ED visits pct",0.28
2025-05-17,"austin","Flu ED visits pct",0.39
2025-05-17,"dallas","Flu ED visits pct",0.33
2025-05-17,"beaumont","Flu ED visits pct",1.06
2025-05-17,"ogden","Flu ED visits pct",0.2
2025-05-17,"provo","Flu ED visits pct",0.16
2025-05-17,"roanoke","Flu ED visits pct",0.15
2025-05-24,"colorado","Flu ED visits pct",0.35
2025-05-24,"colorado-springs","Flu ED visits pct",0.41
2025-05-24,"denver","Flu ED visits pct",0.38
2025-05-24,"mesa","Flu ED visits pct",0.06
2025-05-24,"floyd","Flu ED visits pct",0.07
2025-05-24,"south-augusta","Flu ED visits pct",0.15
2025-05-24,"savannah","Flu ED visits pct",0.07
2025-05-24,"henry","Flu ED visits pct",0.2
2025-05-24,"athens","Flu ED visits pct",0.02
2025-05-24,"cherokee","Flu ED visits pct",0.15
2025-05-24,"columbus","Flu ED visits pct",0
2025-05-24,"macon","Flu ED visits pct",0.1
2025-05-24,"hall","Flu ED visits pct",0.03
2025-05-24,"indianapolis","Flu ED visits pct",0.1
2025-05-24,"maine","Flu ED visits pct",0.15
2025-05-24,"portland","Flu ED visits pct",0.16
2025-05-24,"bangor","Flu ED visits pct",0.17
2025-05-24,"baltimore","Flu ED visits pct",0.16
2025-05-24,"harford","Flu ED visits pct",0.09
2025-05-24,"lynn","Flu ED visits pct",0.18
2025-05-24,"rochester","Flu ED visits pct",0.09
2025-05-24,"st-cloud","Flu ED visits pct",0.11
2025-05-24,"minneapolis","Flu ED visits pct",0.16
2025-05-24,"rock-hill","Flu ED visits pct",0
2025-05-24,"charleston","Flu ED visits pct",0.22
2025-05-24,"columbia","Flu ED visits pct",0.07
2025-05-24,"dallas","Flu ED visits pct",0.23
2025-05-24,"el-paso","Flu ED visits pct",0.87
2025-05-24,"beaumont","Flu ED visits pct",1.04
2025-05-24,"austin","Flu ED visits pct",0.49
2025-05-24,"san-antonio","Flu ED visits pct",0.27
2025-05-24,"ogden","Flu ED visits pct",0.2
2025-05-24,"provo","Flu ED visits pct",0.19
2025-05-24,"salt-lake-city","Flu ED visits pct",0.26
2025-05-24,"roanoke","Flu ED visits pct",0.21
2025-05-31,"denver","Flu ED visits pct",0.39
2025-05-31,"larimer","Flu ED visits pct",0.41
2025-05-31,"colorado-springs","Flu ED visits pct",0.33
2025-05-31,"georgia","Flu ED visits pct",0.14
2025-05-31,"savannah","Flu ED visits pct",0.05
2025-05-31,"floyd","Flu ED visits pct",0.05
2025-05-31,"athens","Flu ED visits pct",0.16
2025-05-31,"south-augusta","Flu ED visits pct",0.09
2025-05-31,"hall","Flu ED visits pct",0.09
2025-05-31,"la-grange","Flu ED visits pct",0.04
2025-05-31,"macon","Flu ED visits pct",0.33
2025-05-31,"cherokee","Flu ED visits pct",0.1
2025-05-31,"henry","Flu ED visits pct",0.08
2025-05-31,"columbus","Flu ED visits pct",0.04
2025-05-31,"portland","Flu ED visits pct",0.13
2025-05-31,"maryland","Flu ED visits pct",0.15
2025-05-31,"baltimore","Flu ED visits pct",0.1
2025-05-31,"harford","Flu ED visits pct",0.09
2025-05-31,"massachusetts","Flu ED visits pct",0.16
2025-05-31,"boston","Flu ED visits pct",0.16
2025-05-31,"st-cloud","Flu ED visits pct",0.05
2025-05-31,"minneapolis","Flu ED visits pct",0.18
2025-05-31,"st-paul","Flu ED visits pct",0.19
2025-05-31,"rochester","Flu ED visits pct",0.09
2025-05-31,"south-carolina","Flu ED visits pct",0.16
2025-05-31,"greenville","Flu ED visits pct",0.09
2025-05-31,"florence","Flu ED visits pct",0.06
2025-05-31,"charleston","Flu ED visits pct",0.15
2025-05-31,"horry","Flu ED visits pct",0.32
2025-05-31,"austin","Flu ED visits pct",0.55
2025-05-31,"el-paso","Flu ED visits pct",0.83
2025-05-31,"san-antonio","Flu ED visits pct",0.26
2025-05-31,"beaumont","Flu ED visits pct",0.9
2025-05-31,"houston","Flu ED visits pct",0.43
2025-05-31,"dallas","Flu ED visits pct",0.24
2025-05-31,"ogden","Flu ED visits pct",0.2
2025-05-31,"salt-lake-city","Flu ED visits pct",0.35
2025-05-31,"provo","Flu ED visits pct",0.29
2025-05-31,"roanoke","Flu ED visits pct",0.27
2025-06-07,"denver","Flu ED visits pct",0.19
2025-06-07,"mesa","Flu ED visits pct",0.06
2025-06-07,"larimer","Flu ED visits pct",0.09
2025-06-07,"georgia","Flu ED visits pct",0.17
2025-06-07,"athens","Flu ED visits pct",0.13
2025-06-07,"floyd","Flu ED visits pct",0.1
2025-06-07,"macon","Flu ED visits pct",0.44
2025-06-07,"columbus","Flu ED visits pct",0.13
2025-06-07,"la-grange","Flu ED visits pct",0
2025-06-07,"savannah","Flu ED visits pct",0.11
2025-06-07,"hall","Flu ED visits pct",0.18
2025-06-07,"south-augusta","Flu ED visits pct",0.15
2025-06-07,"cherokee","Flu ED visits pct",0.32
2025-06-07,"indianapolis","Flu ED visits pct",0.08
2025-06-07,"maine","Flu ED visits pct",0.05
2025-06-07,"portland","Flu ED visits pct",0.05
2025-06-07,"bangor","Flu ED visits pct",0.07
2025-06-07,"baltimore","Flu ED visits pct",0.11
2025-06-07,"montgomery","Flu ED visits pct",0.08
2025-06-07,"frederick","Flu ED visits pct",0.13
2025-06-07,"massachusetts","Flu ED visits pct",0.12
2025-06-07,"boston","Flu ED visits pct",0.13
2025-06-07,"springfield","Flu ED visits pct",0.06
2025-06-07,"duluth","Flu ED visits pct",0.03
2025-06-07,"minneapolis","Flu ED visits pct",0.07
2025-06-07,"rochester","Flu ED visits pct",0.06
2025-06-07,"greenville","Flu ED visits pct",0.05
2025-06-07,"charleston","Flu ED visits pct",0.13
2025-06-07,"columbia","Flu ED visits pct",0.15
2025-06-07,"san-antonio","Flu ED visits pct",0.11
2025-06-07,"austin","Flu ED visits pct",0.35
2025-06-07,"dallas","Flu ED visits pct",0.17
2025-06-07,"beaumont","Flu ED visits pct",0.36
2025-06-07,"utah","Flu ED visits pct",0.19
2025-06-07,"ogden","Flu ED visits pct",0.18
2025-06-07,"salt-lake-city","Flu ED visits pct",0.23
2025-06-07,"roanoke","Flu ED visits pct",0.13
2025-06-14,"colorado-springs","Flu ED visits pct",0.17
2025-06-14,"mesa","Flu ED visits pct",0
2025-06-14,"denver","Flu ED visits pct",0.13
2025-06-14,"larimer","Flu ED visits pct",0.03
2025-06-14,"weld","Flu ED visits pct",0.16
2025-06-14,"south-augusta","Flu ED visits pct",0.07
2025-06-14,"floyd","Flu ED visits pct",0.17
2025-06-14,"athens","Flu ED visits pct",0
2025-06-14,"la-grange","Flu ED visits pct",0.04
2025-06-14,"savannah","Flu ED visits pct",0
2025-06-14,"hall","Flu ED visits pct",0.09
2025-06-14,"henry","Flu ED visits pct",0.11
2025-06-14,"columbus","Flu ED visits pct",0.34
2025-06-14,"cherokee","Flu ED visits pct",0.03
2025-06-14,"macon","Flu ED visits pct",0.09
2025-06-14,"indianapolis","Flu ED visits pct",0.08
2025-06-14,"maine","Flu ED visits pct",0.03
2025-06-14,"portland","Flu ED visits pct",0.04
2025-06-14,"harford","Flu ED visits pct",0.13
2025-06-14,"montgomery","Flu ED visits pct",0.1
2025-06-14,"baltimore","Flu ED visits pct",0.09
2025-06-14,"new-bedford","Flu ED visits pct",0.16
2025-06-14,"boston","Flu ED visits pct",0.06
2025-06-14,"lynn","Flu ED visits pct",0.05
2025-06-14,"worcester","Flu ED visits pct",0.04
2025-06-14,"minnesota","Flu ED visits pct",0.11
2025-06-14,"st-cloud","Flu ED visits pct",0.06
2025-06-14,"st-paul","Flu ED visits pct",0.11
2025-06-14,"rochester","Flu ED visits pct",0.03
2025-06-14,"minneapolis","Flu ED visits pct",0.15
2025-06-14,"south-carolina","Flu ED visits pct",0.1
2025-06-14,"charleston","Flu ED visits pct",0.16
2025-06-14,"columbia","Flu ED visits pct",0.06
2025-06-14,"san-antonio","Flu ED visits pct",0.19
2025-06-14,"dallas","Flu ED visits pct",0.14
2025-06-14,"beaumont","Flu ED visits pct",0.15
2025-06-14,"austin","Flu ED visits pct",0.31
2025-06-14,"houston","Flu ED visits pct",0.28
2025-06-14,"provo","Flu ED visits pct",0.18
2025-06-14,"salt-lake-city","Flu ED visits pct",0.17
2025-06-14,"virginia","Flu ED visits pct",0.14
2025-06-14,"roanoke","Flu ED visits pct",0.14
2025-06-21,"denver","Flu ED visits pct",0.08
2025-06-21,"boulder","Flu ED visits pct",0.17
2025-06-21,"colorado-springs","Flu ED visits pct",0.11
2025-06-21,"weld","Flu ED visits pct",0.08
2025-06-21,"georgia","Flu ED visits pct",0.09
2025-06-21,"athens","Flu ED visits pct",0.05
2025-06-21,"macon","Flu ED visits pct",0.03
2025-06-21,"columbus","Flu ED visits pct",0
2025-06-21,"marietta","Flu ED visits pct",0.02
2025-06-21,"south-augusta","Flu ED visits pct",0.02
2025-06-21,"la-grange","Flu ED visits pct",0.04
2025-06-21,"hall","Flu ED visits pct",0.09
2025-06-21,"cherokee","Flu ED visits pct",0.13
2025-06-21,"henry","Flu ED visits pct",0.1
2025-06-21,"floyd","Flu ED visits pct",0.23
2025-06-21,"indianapolis","Flu ED visits pct",0.14
2025-06-21,"portland","Flu ED visits pct",0.04
2025-06-21,"bangor","Flu ED visits pct",0.06
2025-06-21,"harford","Flu ED visits pct",0.09
2025-06-21,"new-bedford","Flu ED visits pct",0.11
2025-06-21,"springfield","Flu ED visits pct",0.05
2025-06-21,"boston","Flu ED visits pct",0.08
2025-06-21,"minnesota","Flu ED visits pct",0.06
2025-06-21,"minneapolis","Flu ED visits pct",0.04
2025-06-21,"st-paul","Flu ED visits pct",0.09
2025-06-21,"rochester","Flu ED visits pct",0.06
2025-06-21,"duluth","Flu ED visits pct",0.03
2025-06-21,"st-cloud","Flu ED visits pct",0.11
2025-06-21,"rock-hill","Flu ED visits pct",0.05
2025-06-21,"charleston","Flu ED visits pct",0.08
2025-06-21,"columbia","Flu ED visits pct",0.13
2025-06-21,"horry","Flu ED visits pct",0.14
2025-06-21,"florence","Flu ED visits pct",0.13
2025-06-21,"houston","Flu ED visits pct",0.22
2025-06-21,"el-paso","Flu ED visits pct",0.25
2025-06-21,"dallas","Flu ED visits pct",0.1
2025-06-21,"san-antonio","Flu ED visits pct",0.2
2025-06-21,"beaumont","Flu ED visits pct",0.19
2025-06-21,"utah","Flu ED visits pct",0.09
2025-06-21,"salt-lake-city","Flu ED visits pct",0.09
2025-06-21,"provo","Flu ED visits pct",0.08
2025-06-21,"roanoke","Flu ED visits pct",0.14
2025-06-28,"boulder","Flu ED visits pct",0.21
2025-06-28,"colorado-springs","Flu ED visits pct",0.05
2025-06-28,"denver","Flu ED visits pct",0.06
2025-06-28,"mesa","Flu ED visits pct",0
2025-06-28,"weld","Flu ED visits pct",0.04
2025-06-28,"georgia","Flu ED visits pct",0.06
2025-06-28,"hall","Flu ED visits pct",0.06
2025-06-28,"marietta","Flu ED visits pct",0.05
2025-06-28,"south-augusta","Flu ED visits pct",0
2025-06-28,"savannah","Flu ED visits pct",0.04
2025-06-28,"henry","Flu ED visits pct",0.04
2025-06-28,"floyd","Flu ED visits pct",0.1
2025-06-28,"columbus","Flu ED visits pct",0.37
2025-06-28,"athens","Flu ED visits pct",0.05
2025-06-28,"macon","Flu ED visits pct",0.07
2025-06-28,"cherokee","Flu ED visits pct",0.06
2025-06-28,"indianapolis","Flu ED visits pct",0.07
2025-06-28,"bangor","Flu ED visits pct",0.09
2025-06-28,"portland","Flu ED visits pct",0.09
2025-06-28,"baltimore","Flu ED visits pct",0.06
2025-06-28,"montgomery","Flu ED visits pct",0.07
2025-06-28,"pittsfield","Flu ED visits pct",0.18
2025-06-28,"worcester","Flu ED visits pct",0.03
2025-06-28,"duluth","Flu ED visits pct",0.03
2025-06-28,"rochester","Flu ED visits pct",0.16
2025-06-28,"minneapolis","Flu ED visits pct",0.02
2025-06-28,"st-cloud","Flu ED visits pct",0
2025-06-28,"st-paul","Flu ED visits pct",0.12
